personId,planIndex,planElementType,planElementIndex,activityType,activityLocationX,activityLocationY,activityEndTime,legMode
030800-2013000422164-0-6805770,0,activity,12,Home,546592.3511092642,4177149.383030103,-Infinity,
030800-2015000705172-0-5529689,0,activity,0,Home,546629.4608723354,4176670.463733469,22320.0,
030800-2015000705172-0-5529689,0,leg,1,,,,,
030800-2015000705172-0-5529689,0,activity,2,Work,548811.1140447955,4179186.162850668,64980.0,
030800-2015000705172-0-5529689,0,leg,3,,,,,
030800-2015000705172-0-5529689,0,activity,4,Home,546629.4608723354,4176670.463733469,-Infinity,
030800-2015000705172-0-5529690,0,activity,0,Home,546651.3661398499,4176710.2195712607,27660.0,
030800-2015000705172-0-5529690,0,leg,1,,,,,
030800-2015000705172-0-5529690,0,activity,2,Work,550863.3085945218,4182657.9294121074,65820.0,
030800-2015000705172-0-5529690,0,leg,3,,,,,
030800-2015000705172-0-5529690,0,activity,4,Home,546651.3661398499,4176710.2195712607,-Infinity,
030800-2015001124034-0-6295364,0,activity,0,Home,546717.3827212114,4176597.2059763703,44700.0,
030800-2015001124034-0-6295364,0,leg,1,,,,,
030800-2015001124034-0-6295364,0,activity,2,Other,552411.5189617181,4179794.9006457594,54480.0,
030800-2015001124034-0-6295364,0,leg,3,,,,,
030800-2015001124034-0-6295364,0,activity,4,Home,546717.3827212114,4176597.2059763703,-Infinity,
030800-2015001124034-0-6295365,0,activity,0,Home,546736.9857759699,4176526.901430726,41700.0,
030800-2015001124034-0-6295365,0,leg,1,,,,,
030800-2015001124034-0-6295365,0,activity,2,Shopping,548971.5145101494,4179468.507265665,66360.0,
030800-2015001124034-0-6295365,0,leg,3,,,,,
030800-2015001124034-0-6295365,0,activity,4,Home,546736.9857759699,4176526.901430726,-Infinity,
030800-2015001150102-0-3366112,0,activity,0,Home,547164.6930300836,4177229.6260113483,32040.0,
030800-2015001150102-0-3366112,0,leg,1,,,,,
030800-2015001150102-0-3366112,0,activity,2,Work,545940.1626008875,4175764.4149048747,56760.0,
030800-2015001150102-0-3366112,0,leg,3,,,,,
030800-2015001150102-0-3366112,0,activity,4,Shopping,544621.868445053,4177548.186038292,59220.0,
030800-2015001150102-0-3366112,0,leg,5,,,,,
030800-2015001150102-0-3366112,0,activity,6,Home,547164.6930300836,4177229.6260113483,-Infinity,
030800-2015001150102-0-3366113,0,activity,0,Home,547164.6930300836,4177229.6260113483,29520.0,
030800-2015001150102-0-3366113,0,leg,1,,,,,
030800-2015001150102-0-3366113,0,activity,2,Work,553232.6790578258,4183449.6009309795,71100.0,
030800-2015001150102-0-3366113,0,leg,3,,,,,
030800-2015001150102-0-3366113,0,activity,4,Home,547164.6930300836,4177229.6260113483,-Infinity,
030800-2015001150102-0-3366114,0,activity,0,Home,547164.6930300836,4177229.6260113483,29520.0,
030800-2015001150102-0-3366114,0,leg,1,,,,,
030800-2015001150102-0-3366114,0,activity,2,Work,553232.6790578258,4183449.6009309795,71100.0,
030800-2015001150102-0-3366114,0,leg,3,,,,,
030800-2015001150102-0-3366114,0,activity,4,Home,547164.6930300836,4177229.6260113483,-Infinity,
030800-2016000227368-1-2604009,0,activity,0,Home,546592.3511092642,4177149.383030103,26820.0,
030800-2016000227368-1-2604009,0,leg,1,,,,,
030800-2016000227368-1-2604009,0,activity,2,Escort,551496.8155842572,4182488.9129106337,28920.0,
030800-2016000227368-1-2604009,0,leg,3,,,,,
030800-2016000227368-1-2604009,0,activity,4,Home,546592.3511092642,4177149.383030103,37440.0,
030800-2016000227368-1-2604009,0,leg,5,,,,,
030800-2016000227368-1-2604009,0,activity,6,Escort,545545.7655884128,4176108.668947326,40560.0,
030800-2016000227368-1-2604009,0,leg,7,,,,,
030800-2016000227368-1-2604009,0,activity,8,Home,546592.3511092642,4177149.383030103,62400.0,
030800-2016000227368-1-2604009,0,leg,9,,,,,
030800-2016000227368-1-2604009,0,activity,10,Shopping,550773.0389675766,4173760.6521519385,64200.0,
030800-2016000227368-1-2604009,0,leg,11,,,,,
030800-2016000227368-1-2604009,0,activity,12,Home,546592.3511092642,4177149.383030103,-Infinity,
030800-2016000227368-1-2604010,0,activity,0,Home,546592.3511092642,4177149.383030103,30000.0,
030800-2016000227368-1-2604010,0,leg,1,,,,,
030800-2016000227368-1-2604010,0,activity,2,Escort,545605.9899203463,4177712.0369023755,65640.0,
030800-2016000227368-1-2604010,0,leg,3,,,,,
030800-2016000227368-1-2604010,0,activity,4,Home,546592.3511092642,4177149.383030103,-Infinity,
030800-2016000227368-1-2604011,0,activity,0,Home,546592.3511092642,4177149.383030103,53580.0,
030800-2016000227368-1-2604011,0,leg,1,,,,,
030800-2016000227368-1-2604011,0,activity,2,Shopping,552311.9451143,4180347.8766675293,59400.0,
030800-2016000227368-1-2604011,0,leg,3,,,,,
030800-2016000227368-1-2604011,0,activity,4,Home,546592.3511092642,4177149.383030103,61680.0,
030800-2016000227368-1-2604011,0,leg,5,,,,,
030800-2016000227368-1-2604011,0,activity,6,Shopping,545262.2126805189,4176761.256979804,64440.0,
030800-2016000227368-1-2604011,0,leg,7,,,,,
030800-2016000227368-1-2604011,0,activity,8,Home,546592.3511092642,4177149.383030103,66480.0,
030800-2016000227368-1-2604011,0,leg,9,,,,,
030800-2016000227368-1-2604011,0,activity,10,Other,545559.6888262562,4174888.4021277586,73200.0,
030800-2016000227368-1-2604011,0,leg,11,,,,,
030800-2016000227368-1-2604011,0,activity,12,Home,546592.3511092642,4177149.383030103,-Infinity,
030800-2016000227368-1-2604012,0,activity,0,Home,546592.3511092642,4177149.383030103,28740.0,
030800-2016000227368-1-2604012,0,leg,1,,,,,
030800-2016000227368-1-2604012,0,activity,2,Other,547213.4443101215,4179448.5170487924,38940.0,
030800-2016000227368-1-2604012,0,leg,3,,,,,
030800-2016000227368-1-2604012,0,activity,4,Home,546592.3511092642,4177149.383030103,46920.0,
030800-2016000227368-1-2604012,0,leg,5,,,,,
030800-2016000227368-1-2604012,0,activity,6,Escort,547125.0660034361,4174352.9243792295,49920.0,
030800-2016000227368-1-2604012,0,leg,7,,,,,
030800-2016000227368-1-2604012,0,activity,8,Home,546592.3511092642,4177149.383030103,-Infinity,
030800-2016000227368-1-2604013,0,activity,0,Home,546592.3511092642,4177149.383030103,28740.0,
030800-2016000227368-1-2604013,0,leg,1,,,,,
030800-2016000227368-1-2604013,0,activity,2,Other,547213.4443101215,4179448.5170487924,38940.0,
030800-2016000227368-1-2604013,0,leg,3,,,,,
030800-2016000227368-1-2604013,0,activity,4,Home,546592.3511092642,4177149.383030103,46920.0,
030800-2016000227368-1-2604013,0,leg,5,,,,,
030800-2016000227368-1-2604013,0,activity,6,Escort,547125.0660034361,4174352.9243792295,49920.0,
030800-2016000227368-1-2604013,0,leg,7,,,,,
030800-2016000227368-1-2604013,0,activity,8,Home,546592.3511092642,4177149.383030103,-Infinity,
030800-2016001359359-0-3240864,0,activity,0,Home,547322.6257947411,4176929.085151232,33300.0,
030800-2016001359359-0-3240864,0,leg,1,,,,,
030800-2016001359359-0-3240864,0,activity,2,Other,548465.7288215939,4179857.8460378936,61380.0,
030800-2016001359359-0-3240864,0,leg,3,,,,,
030800-2016001359359-0-3240864,0,activity,4,Home,547322.6257947411,4176929.085151232,-Infinity,
030800-2016001364106-0-950541,0,activity,0,Home,546988.1409486239,4176759.4468068704,36180.0,
030800-2016001364106-0-950541,0,leg,1,,,,,
030800-2016001364106-0-950541,0,activity,2,Shopping,553132.9146851505,4181790.8889958328,63720.0,
030800-2016001364106-0-950541,0,leg,3,,,,,
030800-2016001364106-0-950541,0,activity,4,Home,546988.1409486239,4176759.4468068704,-Infinity,
030800-2016001364106-0-950542,0,activity,0,Home,546988.1409486239,4176759.4468068704,43200.0,
030800-2016001364106-0-950542,0,leg,1,,,,,
030800-2016001364106-0-950542,0,activity,2,Shopping,552104.0665110175,4180857.4844134357,49020.0,
030800-2016001364106-0-950542,0,leg,3,,,,,
030800-2016001364106-0-950542,0,activity,4,Home,546988.1409486239,4176759.4468068704,-Infinity,
030800-2016001364106-0-950543,0,activity,0,Home,546988.1409486239,4176759.4468068704,67080.0,
030800-2016001364106-0-950543,0,leg,1,,,,,
030800-2016001364106-0-950543,0,activity,2,School,545889.3179483596,4177729.3418085077,73920.0,
030800-2016001364106-0-950543,0,leg,3,,,,,
030800-2016001364106-0-950543,0,activity,4,Home,546988.1409486239,4176759.4468068704,-Infinity,
030900-2013001008156-0-4003105,0,activity,0,Home,546523.8897243133,4175437.682273903,29460.0,
030900-2013001008156-0-4003105,0,leg,1,,,,,
030900-2013001008156-0-4003105,0,activity,2,Work,551696.512832316,4179864.350978676,67620.0,
030900-2013001008156-0-4003105,0,leg,3,,,,,
030900-2013001008156-0-4003105,0,activity,4,Home,546523.8897243133,4175437.682273903,-Infinity,
030900-2013001008156-0-4003106,0,activity,0,Home,546484.5856548187,4175455.5125802266,32400.0,
030900-2013001008156-0-4003106,0,leg,1,,,,,
030900-2013001008156-0-4003106,0,activity,2,Social,545941.5369337222,4174998.347004867,64380.0,
030900-2013001008156-0-4003106,0,leg,3,,,,,
030900-2013001008156-0-4003106,0,activity,4,Home,546484.5856548187,4175455.5125802266,-Infinity,
030900-2014000226093-0-1204646,0,activity,0,Home,546479.1246753414,4175312.615010679,26400.0,
030900-2014000226093-0-1204646,0,leg,1,,,,,
030900-2014000226093-0-1204646,0,activity,2,School,545618.8183863733,4175092.35221752,58500.0,
030900-2014000226093-0-1204646,0,leg,3,,,,,
030900-2014000226093-0-1204646,0,activity,4,Home,546479.1246753414,4175312.615010679,-Infinity,
030900-2014000783178-0-5019583,0,activity,0,Home,547169.4689369746,4176451.4971443545,25980.0,
030900-2014000783178-0-5019583,0,leg,1,,,,,
030900-2014000783178-0-5019583,0,activity,2,Other,548300.6760358883,4173595.4952281783,39900.0,
030900-2014000783178-0-5019583,0,leg,3,,,,,
030900-2014000783178-0-5019583,0,activity,4,Home,547169.4689369746,4176451.4971443545,-Infinity,
030900-2014000783178-0-5019584,0,activity,0,Home,547169.4689369746,4176451.4971443545,43380.0,
030900-2014000783178-0-5019584,0,leg,1,,,,,
030900-2014000783178-0-5019584,0,activity,2,Escort,551916.1880925545,4182625.2407640642,78000.0,
030900-2014000783178-0-5019584,0,leg,3,,,,,
030900-2014000783178-0-5019584,0,activity,4,Home,547169.4689369746,4176451.4971443545,-Infinity,
030900-2014000783178-0-5019585,0,activity,0,Home,547169.4689369746,4176451.4971443545,40920.0,
030900-2014000783178-0-5019585,0,leg,1,,,,,
030900-2014000783178-0-5019585,0,activity,2,School,547747.4025079524,4177766.6592068626,65760.0,
030900-2014000783178-0-5019585,0,leg,3,,,,,
030900-2014000783178-0-5019585,0,activity,4,Home,547169.4689369746,4176451.4971443545,-Infinity,
030900-2014000783178-0-5019586,0,activity,0,Home,547169.4689369746,4176451.4971443545,34080.0,
030900-2014000783178-0-5019586,0,leg,1,,,,,
030900-2014000783178-0-5019586,0,activity,2,School,546303.2675566977,4175377.770186835,62400.0,
030900-2014000783178-0-5019586,0,leg,3,,,,,
030900-2014000783178-0-5019586,0,activity,4,Home,547169.4689369746,4176451.4971443545,-Infinity,
030900-2014000783178-0-5019587,0,activity,0,Home,547169.4689369746,4176451.4971443545,43020.0,
030900-2014000783178-0-5019587,0,leg,1,,,,,
030900-2014000783178-0-5019587,0,activity,2,Escort,547178.990248865,4178471.1846395815,49800.0,
030900-2014000783178-0-5019587,0,leg,3,,,,,
030900-2014000783178-0-5019587,0,activity,4,Home,547169.4689369746,4176451.4971443545,55380.0,
030900-2014000783178-0-5019587,0,leg,5,,,,,
030900-2014000783178-0-5019587,0,activity,6,Escort,549069.6770820692,4176673.7520220475,58500.0,
030900-2014000783178-0-5019587,0,leg,7,,,,,
030900-2014000783178-0-5019587,0,activity,8,Home,547169.4689369746,4176451.4971443545,-Infinity,
030900-2014000783178-0-5019588,0,activity,0,Home,547169.4689369746,4176451.4971443545,31920.0,
030900-2014000783178-0-5019588,0,leg,1,,,,,
030900-2014000783178-0-5019588,0,activity,2,Work,547543.5012197355,4177479.2411156595,78420.0,
030900-2014000783178-0-5019588,0,leg,3,,,,,
030900-2014000783178-0-5019588,0,activity,4,Home,547169.4689369746,4176451.4971443545,-Infinity,
031201-2012001433882-0-7823733,0,activity,0,Home,548062.3926284167,4175094.4884682572,46080.0,
031201-2012001433882-0-7823733,0,leg,1,,,,,
031201-2012001433882-0-7823733,0,activity,2,University,549791.4482412827,4175963.343707868,56520.0,
031201-2012001433882-0-7823733,0,leg,3,,,,,
031201-2012001433882-0-7823733,0,activity,4,Home,548062.3926284167,4175094.4884682572,-Infinity,
031201-2014000419339-0-3875125,0,activity,0,Home,547710.8846553294,4174889.934070334,26640.0,
031201-2014000419339-0-3875125,0,leg,1,,,,,
031201-2014000419339-0-3875125,0,activity,2,Work,546096.6897367982,4175360.4423898044,72960.0,
031201-2014000419339-0-3875125,0,leg,3,,,,,
031201-2014000419339-0-3875125,0,activity,4,Home,547710.8846553294,4174889.934070334,-Infinity,
031201-2014001254541-1-6166351,0,activity,0,Home,548268.2841167895,4174987.883604455,33240.0,
031201-2014001254541-1-6166351,0,leg,1,,,,,
031201-2014001254541-1-6166351,0,activity,2,Eatout,543124.785979274,4181631.8347460367,71820.0,
031201-2014001254541-1-6166351,0,leg,3,,,,,
031201-2014001254541-1-6166351,0,activity,4,Home,548268.2841167895,4174987.883604455,-Infinity,
031201-2014001268258-0-1332072,0,activity,0,Home,547388.8457919487,4175154.2295609685,53280.0,
031201-2014001268258-0-1332072,0,leg,1,,,,,
031201-2014001268258-0-1332072,0,activity,2,Escort,546236.0338978593,4174975.92068566,56400.0,
031201-2014001268258-0-1332072,0,leg,3,,,,,
031201-2014001268258-0-1332072,0,activity,4,Home,547388.8457919487,4175154.2295609685,67320.0,
031201-2014001268258-0-1332072,0,leg,5,,,,,
031201-2014001268258-0-1332072,0,activity,6,Escort,550488.9007722719,4180170.3891156986,69960.0,
031201-2014001268258-0-1332072,0,leg,7,,,,,
031201-2014001268258-0-1332072,0,activity,8,Home,547388.8457919487,4175154.2295609685,-Infinity,
031201-2014001268258-0-1332073,0,activity,0,Home,547388.8457919487,4175154.2295609685,53280.0,
031201-2014001268258-0-1332073,0,leg,1,,,,,
031201-2014001268258-0-1332073,0,activity,2,Escort,546236.0338978593,4174975.92068566,56400.0,
031201-2014001268258-0-1332073,0,leg,3,,,,,
031201-2014001268258-0-1332073,0,activity,4,Home,547388.8457919487,4175154.2295609685,67320.0,
031201-2014001268258-0-1332073,0,leg,5,,,,,
031201-2014001268258-0-1332073,0,activity,6,Escort,550488.9007722719,4180170.3891156986,69960.0,
031201-2014001268258-0-1332073,0,leg,7,,,,,
031201-2014001268258-0-1332073,0,activity,8,Home,547388.8457919487,4175154.2295609685,-Infinity,
031201-2014001268258-0-1332074,0,activity,0,Home,547388.8457919487,4175154.2295609685,41520.0,
031201-2014001268258-0-1332074,0,leg,1,,,,,
031201-2014001268258-0-1332074,0,activity,2,Shopping,552858.8952813442,4182114.3486193237,61740.0,
031201-2014001268258-0-1332074,0,leg,3,,,,,
031201-2014001268258-0-1332074,0,activity,4,Home,547388.8457919487,4175154.2295609685,62280.0,
031201-2014001268258-0-1332074,0,leg,5,,,,,
031201-2014001268258-0-1332074,0,activity,6,Eatout,553648.832890823,4182059.142843447,75360.0,
031201-2014001268258-0-1332074,0,leg,7,,,,,
031201-2014001268258-0-1332074,0,activity,8,Home,547388.8457919487,4175154.2295609685,-Infinity,
031201-2014001268258-0-1332075,0,activity,0,Home,547388.8457919487,4175154.2295609685,32220.0,
031201-2014001268258-0-1332075,0,leg,1,,,,,
031201-2014001268258-0-1332075,0,activity,2,School,545964.2246964071,4179603.5837506587,60360.0,
031201-2014001268258-0-1332075,0,leg,3,,,,,
031201-2014001268258-0-1332075,0,activity,4,Home,547388.8457919487,4175154.2295609685,-Infinity,
031201-2016001005485-0-7569961,0,activity,0,Home,547851.7884132913,4174895.3431345206,41220.0,
031201-2016001005485-0-7569961,0,leg,1,,,,,
031201-2016001005485-0-7569961,0,activity,2,Other,544223.5264463072,4177319.399368516,44160.0,
031201-2016001005485-0-7569961,0,leg,3,,,,,
031201-2016001005485-0-7569961,0,activity,4,Home,547851.7884132913,4174895.3431345206,-Infinity,
031201-2016001275552-0-63284,0,activity,0,Home,547851.7884132913,4174895.3431345206,41220.0,
031201-2016001275552-0-63284,0,leg,1,,,,,
031201-2016001275552-0-63284,0,activity,2,Other,544223.5264463072,4177319.399368516,44160.0,
031201-2016001275552-0-63284,0,leg,3,,,,,
031201-2016001275552-0-63284,0,activity,4,Home,547851.7884132913,4174895.3431345206,-Infinity,
031201-2016001275552-0-63285,0,activity,0,Home,547851.7884132913,4174895.3431345206,51840.0,
031201-2016001275552-0-63285,0,leg,1,,,,,
031201-2016001275552-0-63285,0,activity,2,Other,550165.0067326883,4181109.688324677,61560.0,
031201-2016001275552-0-63285,0,leg,3,,,,,
031201-2016001275552-0-63285,0,activity,4,Home,547851.7884132913,4174895.3431345206,-Infinity,
031201-2016001275552-0-63286,0,activity,0,Home,547851.7884132913,4174895.3431345206,56820.0,
031201-2016001275552-0-63286,0,leg,1,,,,,
031201-2016001275552-0-63286,0,activity,2,Eatout,547794.5835687853,4176173.6433488876,67320.0,
031201-2016001275552-0-63286,0,leg,3,,,,,
031201-2016001275552-0-63286,0,activity,4,Home,547851.7884132913,4174895.3431345206,-Infinity,
031201-2016001287029-0-7442661,0,activity,0,Home,547748.6169502512,4174990.8686698554,25080.0,
031201-2016001287029-0-7442661,0,leg,1,,,,,
031201-2016001287029-0-7442661,0,activity,2,Work,545275.753739364,4179249.147411076,49500.0,
031201-2016001287029-0-7442661,0,leg,3,,,,,
031201-2016001287029-0-7442661,0,activity,4,Home,547748.6169502512,4174990.8686698554,-Infinity,
031201-2016001287029-0-7442662,0,activity,0,Home,547748.6169502512,4174990.8686698554,25620.0,
031201-2016001287029-0-7442662,0,leg,1,,,,,
031201-2016001287029-0-7442662,0,activity,2,Work,547140.3959327554,4182099.2901247395,64080.0,
031201-2016001287029-0-7442662,0,leg,3,,,,,
031201-2016001287029-0-7442662,0,activity,4,Home,547748.6169502512,4174990.8686698554,-Infinity,
031302-2012000358469-0-4129925,0,activity,0,Home,546512.8108804291,4174418.4081753995,35400.0,
031302-2012000358469-0-4129925,0,leg,1,,,,,
031302-2012000358469-0-4129925,0,activity,2,Other,553145.2881627339,4182865.7268870277,84300.0,
031302-2012000358469-0-4129925,0,leg,3,,,,,
031302-2012000358469-0-4129925,0,activity,4,Home,546512.8108804291,4174418.4081753995,-Infinity,
031302-2013000160510-0-5401593,0,activity,0,Home,546576.6387304771,4174178.929856349,27540.0,
031302-2013000160510-0-5401593,0,leg,1,,,,,
031302-2013000160510-0-5401593,0,activity,2,Work,547990.382178812,4179170.308755732,62340.0,
031302-2013000160510-0-5401593,0,leg,3,,,,,
031302-2013000160510-0-5401593,0,activity,4,Home,546576.6387304771,4174178.929856349,-Infinity,
031302-2013000160510-0-5401594,0,activity,0,Home,546585.5494045559,4174212.581768438,25860.0,
031302-2013000160510-0-5401594,0,leg,1,,,,,
031302-2013000160510-0-5401594,0,activity,2,Escort,551730.043111428,4182964.697729774,53100.0,
031302-2013000160510-0-5401594,0,leg,3,,,,,
031302-2013000160510-0-5401594,0,activity,4,Home,546585.5494045559,4174212.581768438,-Infinity,
031302-2013000818418-0-4003072,0,activity,0,Home,546948.6262880078,4173920.8447995395,34440.0,
031302-2013000818418-0-4003072,0,leg,1,,,,,
031302-2013000818418-0-4003072,0,activity,2,Work,552659.1880088471,4183316.8330069473,61740.0,
