,PID,Household_ID,Household_num_vehicles,Household_income [$]
7500,1803-2015000154601-093941,1803-2015000154601-0,5,89674.0
7501,1001-2014000182092-065548,1001-2014000182092-0,3,3764.0
7502,1001-2014000182092-065597,1001-2014000182092-0,3,3764.0
7503,1106-2014000093171-163129,1106-2014000093171-1,3,103302.0
7504,1106-2014000093171-163092,1106-2014000093171-1,3,103302.0
7505,10103-2014001449864-091353,10103-2014001449864-0,3,27898.0
7506,10103-2014001449864-091336,10103-2014001449864-0,3,27898.0
7507,1101-2012000251540-15141,1101-2012000251540-1,3,84849.0
7508,1101-2012000251540-15060,1101-2012000251540-1,3,84849.0
7509,1002-2012001151676-023420,1002-2012001151676-0,3,28487.0
7510,1002-2012001151676-023468,1002-2012001151676-0,3,28487.0
7511,1801-2014001154211-185750,1801-2014001154211-1,4,39731.0
7512,1801-2014001154211-185834,1801-2014001154211-1,4,39731.0
7513,1801-2014001154211-185792,1801-2014001154211-1,4,39731.0
7514,500-2013000994680-051355,500-2013000994680-0,4,110977.0
7515,500-2013000994680-051403,500-2013000994680-0,4,110977.0
7516,500-2013000994680-051307,500-2013000994680-0,4,110977.0
7517,405-2013000293337-037180,405-2013000293337-0,5,70985.0
7518,405-2013000293337-036960,405-2013000293337-0,5,70985.0
7519,405-2013000293337-037136,405-2013000293337-0,5,70985.0
7520,405-2013000293337-037092,405-2013000293337-0,5,70985.0
7521,405-2013000293337-037004,405-2013000293337-0,5,70985.0
7522,405-2013000293337-037048,405-2013000293337-0,5,70985.0
7523,405-2015000630216-2103289,405-2015000630216-2,4,49069.0
7524,405-2015000630216-2103192,405-2015000630216-2,4,49069.0
7525,405-2015000630216-2103386,405-2015000630216-2,4,49069.0
7526,1200-2015000364742-098036,1200-2015000364742-0,3,127607.0
7527,1200-2015000364742-097974,1200-2015000364742-0,3,127607.0
7528,700-2015000335363-097557,700-2015000335363-0,2,10949.0
7529,10401-2012000871125-017864,10401-2012000871125-0,4,64225.0
7530,10401-2012000871125-017784,10401-2012000871125-0,4,64225.0
7531,10401-2012000871125-017824,10401-2012000871125-0,4,64225.0
7532,10104-2014001424918-190991,10104-2014001424918-1,3,119871.0
7533,10104-2014001424918-190966,10104-2014001424918-1,3,119871.0
7534,1108-2015000732389-1105683,1108-2015000732389-1,3,34202.0
7535,1108-2015000732389-1105744,1108-2015000732389-1,3,34202.0
7536,10104-2012001365754-426959,10104-2012001365754-4,3,46616.0
7537,10104-2012001365754-426870,10104-2012001365754-4,3,46616.0
7538,10104-2015000784412-2106875,10104-2015000784412-2,3,63177.0
7539,10104-2015000784412-2106973,10104-2015000784412-2,3,63177.0
7540,1901-2014000550778-173596,1901-2014000550778-1,2,19828.0
7541,700-2015000938182-1112723,700-2015000938182-1,2,1673.0
7542,1500-2012000442109-19349,1500-2012000442109-1,4,4139.0
7543,1500-2012000442109-19301,1500-2012000442109-1,4,4139.0
7544,1500-2012000442109-19253,1500-2012000442109-1,4,4139.0
7545,1106-2013001128965-053811,1106-2013001128965-0,5,29770.0
7546,1106-2013001128965-053843,1106-2013001128965-0,5,29770.0
7547,1106-2013001128965-053827,1106-2013001128965-0,5,29770.0
7548,1106-2013001128965-053859,1106-2013001128965-0,5,29770.0
7549,1001-2015000084908-092720,1001-2015000084908-0,3,96845.0
7550,1001-2015000084908-092685,1001-2015000084908-0,3,96845.0
7551,202-2016000970031-0147152,202-2016000970031-0,3,114592.0
7552,202-2016000970031-0147112,202-2016000970031-0,3,114592.0
7553,1600-2014000923144-180180,1600-2014000923144-1,2,32802.0
7554,1500-2016000333866-0132206,1500-2016000333866-0,4,111884.0
7555,1500-2016000333866-0132163,1500-2016000333866-0,4,111884.0
7556,1500-2016000333866-0132249,1500-2016000333866-0,4,111884.0
7557,100-2014000475625-071010,100-2014000475625-0,3,4034.0
7558,100-2014000475625-071044,100-2014000475625-0,3,4034.0
7559,1105-2014000517108-072545,1105-2014000517108-0,3,61593.0
7560,1105-2014000517108-072564,1105-2014000517108-0,3,61593.0
7561,100-2012000752641-214889,100-2012000752641-2,2,29363.0
7562,10405-2013000198198-034467,10405-2013000198198-0,3,6365.0
7563,10405-2013000198198-034510,10405-2013000198198-0,3,6365.0
7564,1001-2015000018888-091747,1001-2015000018888-0,3,76835.0
7565,1001-2015000018888-091703,1001-2015000018888-0,3,76835.0
7566,10103-2013001426374-059611,10103-2013001426374-0,2,26327.0
7567,405-2012000409452-08572,405-2012000409452-0,5,113337.0
7568,405-2012000409452-08540,405-2012000409452-0,5,113337.0
7569,405-2012000409452-08636,405-2012000409452-0,5,113337.0
7570,405-2012000409452-08604,405-2012000409452-0,5,113337.0
7571,1801-2015000605015-0102267,1801-2015000605015-0,4,142028.0
7572,1801-2015000605015-0102226,1801-2015000605015-0,4,142028.0
7573,1801-2015000605015-0102185,1801-2015000605015-0,4,142028.0
7574,1107-2012000926280-018754,1107-2012000926280-0,2,24781.0
7575,1600-2012000634858-112808,1600-2012000634858-1,3,75957.0
7576,1600-2012000634858-112724,1600-2012000634858-1,3,75957.0
7577,10104-2016000773599-2143557,10104-2016000773599-2,3,4403.0
7578,10104-2016000773599-2143600,10104-2016000773599-2,3,4403.0
7579,406-2014000392422-069924,406-2014000392422-0,2,5165.0
7580,10103-2014001347249-089809,10103-2014001347249-0,2,3388.0
7581,1600-2012000372616-07375,1600-2012000372616-0,5,95308.0
7582,1600-2012000372616-07406,1600-2012000372616-0,5,95308.0
7583,1600-2012000372616-07468,1600-2012000372616-0,5,95308.0
7584,1600-2012000372616-07437,1600-2012000372616-0,5,95308.0
7585,408-2015000973216-0113514,408-2015000973216-0,3,89383.0
7586,408-2015000973216-0113476,408-2015000973216-0,3,89383.0
7587,1101-2013000981908-051235,1101-2013000981908-0,2,23937.0
7588,408-2016000250854-1130407,408-2016000250854-1,5,16909.0
7589,408-2016000250854-1130671,408-2016000250854-1,5,16909.0
7590,408-2016000250854-1130495,408-2016000250854-1,5,16909.0
7591,408-2016000250854-1130759,408-2016000250854-1,5,16909.0
7592,408-2016000250854-1130583,408-2016000250854-1,5,16909.0
7593,1801-2016000510160-1136619,1801-2016000510160-1,5,124272.0
7594,1801-2016000510160-1136765,1801-2016000510160-1,5,124272.0
7595,1801-2016000510160-1136838,1801-2016000510160-1,5,124272.0
7596,1801-2016000510160-1136546,1801-2016000510160-1,5,124272.0
7597,1801-2016000510160-1136692,1801-2016000510160-1,5,124272.0
7598,1801-2016000340357-0132317,1801-2016000340357-0,3,15218.0
7599,1801-2016000340357-0132305,1801-2016000340357-0,3,15218.0
7600,1002-2016001508783-1157634,1002-2016001508783-1,2,20234.0
7601,700-2016000255662-0130864,700-2016000255662-0,2,38684.0
7602,10102-2013000196126-034340,10102-2013000196126-0,3,92842.0
7603,10102-2013000196126-034383,10102-2013000196126-0,3,92842.0
7604,405-2016000550401-0138047,405-2016000550401-0,3,65274.0
7605,405-2016000550401-0137930,405-2016000550401-0,3,65274.0
7606,1801-2012000963809-719087,1801-2012000963809-7,5,82498.0
7607,1801-2012000963809-719645,1801-2012000963809-7,5,82498.0
7608,1801-2012000963809-719273,1801-2012000963809-7,5,82498.0
7609,1801-2012000963809-719459,1801-2012000963809-7,5,82498.0
7610,1804-2015000635597-0103590,1804-2015000635597-0,4,46318.0
7611,1804-2015000635597-0103496,1804-2015000635597-0,4,46318.0
7612,1804-2015000635597-0103543,1804-2015000635597-0,4,46318.0
7613,401-2012001134055-123075,401-2012001134055-1,3,26398.0
7614,401-2012001134055-123219,401-2012001134055-1,3,26398.0
7615,10104-2016000029416-4125145,10104-2016000029416-4,5,90968.0
7616,10104-2016000029416-4125054,10104-2016000029416-4,5,90968.0
7617,10104-2016000029416-4124872,10104-2016000029416-4,5,90968.0
7618,10104-2016000029416-4124963,10104-2016000029416-4,5,90968.0
7619,401-2012000269732-15393,401-2012000269732-1,2,10997.0
7620,10104-2014000853772-178391,10104-2014000853772-1,4,96104.0
7621,10104-2014000853772-178311,10104-2014000853772-1,4,96104.0
7622,10104-2014000853772-178351,10104-2014000853772-1,4,96104.0
7623,1902-2012000434530-29211,1902-2012000434530-2,2,33061.0
7624,10104-2015000732389-1105712,10104-2015000732389-1,3,8601.0
7625,10104-2015000732389-1105651,10104-2015000732389-1,3,8601.0
7626,1801-2013000413780-039779,1801-2013000413780-0,4,131593.0
7627,1801-2013000413780-039845,1801-2013000413780-0,4,131593.0
7628,1801-2013000413780-039812,1801-2013000413780-0,4,131593.0
7629,1600-2013001166355-054848,1600-2013001166355-0,3,43094.0
7630,1600-2013001166355-054810,1600-2013001166355-0,3,43094.0
7631,1804-2016000030344-0125257,1804-2016000030344-0,2,35581.0
7632,10102-2016000510160-1136490,10102-2016000510160-1,5,144581.0
7633,10102-2016000510160-1136636,10102-2016000510160-1,5,144581.0
7634,10102-2016000510160-1136782,10102-2016000510160-1,5,144581.0
7635,10102-2016000510160-1136563,10102-2016000510160-1,5,144581.0
7636,10102-2016000510160-1136709,10102-2016000510160-1,5,144581.0
7637,10405-2015000408799-099383,10405-2015000408799-0,2,23845.0
7638,1002-2016000970031-0147124,1002-2016000970031-0,3,32380.0
7639,1002-2016000970031-0147164,1002-2016000970031-0,3,32380.0
7640,407-2012001357312-026619,407-2012001357312-0,5,61867.0
7641,407-2012001357312-026678,407-2012001357312-0,5,61867.0
7642,407-2012001357312-026737,407-2012001357312-0,5,61867.0
7643,407-2012001357312-026560,407-2012001357312-0,5,61867.0
7644,100-2016000510160-0136574,100-2016000510160-0,5,85505.0
7645,100-2016000510160-0136501,100-2016000510160-0,5,85505.0
7646,100-2016000510160-0136793,100-2016000510160-0,5,85505.0
7647,100-2016000510160-0136647,100-2016000510160-0,5,85505.0
7648,100-2016000510160-0136720,100-2016000510160-0,5,85505.0
7649,10102-2012000510062-010240,10102-2012000510062-0,2,218.0
7650,1106-2013000293337-237063,1106-2013000293337-2,5,4044.0
7651,1106-2013000293337-237107,1106-2013000293337-2,5,4044.0
7652,1106-2013000293337-237019,1106-2013000293337-2,5,4044.0
7653,1106-2013000293337-236975,1106-2013000293337-2,5,4044.0
7654,1106-2013000293337-237151,1106-2013000293337-2,5,4044.0
7655,1106-2013000293337-237195,1106-2013000293337-2,5,4044.0
7656,201-2014000954649-080835,201-2014000954649-0,2,33968.0
7657,1200-2016001274365-0153536,1200-2016001274365-0,2,4633.0
7658,1106-2013001219485-055988,1106-2013001219485-0,3,32318.0
7659,1106-2013001219485-056030,1106-2013001219485-0,3,32318.0
7660,201-2014001205505-087411,201-2014001205505-0,4,135774.0
7661,201-2014001205505-087461,201-2014001205505-0,4,135774.0
7662,201-2014001205505-087511,201-2014001205505-0,4,135774.0
7663,10104-2012000963809-018953,10104-2012000963809-0,5,13217.0
7664,10104-2012000963809-019139,10104-2012000963809-0,5,13217.0
7665,10104-2012000963809-019511,10104-2012000963809-0,5,13217.0
7666,10104-2012000963809-019325,10104-2012000963809-0,5,13217.0
7667,408-2015000467368-099989,408-2015000467368-0,5,95185.0
7668,408-2015000467368-0100033,408-2015000467368-0,5,95185.0
7669,408-2015000467368-099945,408-2015000467368-0,5,95185.0
7670,408-2015000467368-099901,408-2015000467368-0,5,95185.0
7671,1500-2012001453028-028958,1500-2012001453028-0,3,106074.0
7672,1500-2012001453028-028986,1500-2012001453028-0,3,106074.0
7673,10600-2012000997860-020393,10600-2012000997860-0,2,33541.0
7674,1101-2014001169240-086148,1101-2014001169240-0,3,89880.0
7675,1101-2014001169240-086166,1101-2014001169240-0,3,89880.0
7676,1600-2012000817002-016282,1600-2012000817002-0,2,12874.0
7677,1801-2013000634285-045255,1801-2013000634285-0,5,149465.0
7678,1801-2013000634285-045285,1801-2013000634285-0,5,149465.0
7679,1801-2013000634285-045279,1801-2013000634285-0,5,149465.0
7680,1801-2013000634285-045261,1801-2013000634285-0,5,149465.0
7681,1801-2013000634285-045267,1801-2013000634285-0,5,149465.0
7682,1801-2013000634285-045273,1801-2013000634285-0,5,149465.0
7683,405-2012001123690-022861,405-2012001123690-0,2,5451.0
7684,10103-2015000050024-192318,10103-2015000050024-1,3,149210.0
7685,10103-2015000050024-192418,10103-2015000050024-1,3,149210.0
7686,100-2012000184824-03590,100-2012000184824-0,2,11627.0
7687,700-2015001440276-0123175,700-2015001440276-0,5,88967.0
7688,700-2015001440276-0123207,700-2015001440276-0,5,88967.0
7689,700-2015001440276-0123111,700-2015001440276-0,5,88967.0
7690,700-2015001440276-0123143,700-2015001440276-0,5,88967.0
7691,1105-2015000622201-0102815,1105-2015000622201-0,3,38976.0
7692,1105-2015000622201-0102833,1105-2015000622201-0,3,38976.0
7693,405-2013000178929-033437,405-2013000178929-0,3,52528.0
7694,405-2013000178929-033492,405-2013000178929-0,3,52528.0
7695,10104-2013001394719-558716,10104-2013001394719-5,2,23101.0
7696,1101-2016001180805-1150220,1101-2016001180805-1,4,136226.0
7697,1101-2016001180805-1150322,1101-2016001180805-1,4,136226.0
7698,1101-2016001180805-1150271,1101-2016001180805-1,4,136226.0
7699,10104-2015000467368-199891,10104-2015000467368-1,5,64462.0
7700,10104-2015000467368-199935,10104-2015000467368-1,5,64462.0
7701,10104-2015000467368-199979,10104-2015000467368-1,5,64462.0
7702,10104-2015000467368-1100023,10104-2015000467368-1,5,64462.0
7703,1106-2014000263740-267353,1106-2014000263740-2,3,131623.0
7704,1106-2014000263740-267396,1106-2014000263740-2,3,131623.0
7705,1101-2016001412423-0154751,1101-2016001412423-0,5,66651.0
7706,1101-2016001412423-0154697,1101-2016001412423-0,5,66651.0
7707,1101-2016001412423-0154724,1101-2016001412423-0,5,66651.0
7708,1101-2016001412423-0154670,1101-2016001412423-0,5,66651.0
7709,1902-2013000913089-050065,1902-2013000913089-0,3,92398.0
7710,1902-2013000913089-050088,1902-2013000913089-0,3,92398.0
7711,10103-2015000704044-0104497,10103-2015000704044-0,3,71185.0
7712,10103-2015000704044-0104525,10103-2015000704044-0,3,71185.0
7713,1600-2012000395090-07794,1600-2012000395090-0,3,8222.0
7714,1600-2012000395090-07753,1600-2012000395090-0,3,8222.0
7715,1902-2015001052399-0115092,1902-2015001052399-0,2,10798.0
7716,1902-2013000775458-047926,1902-2013000775458-0,2,26371.0
7717,1108-2013000955792-051006,1108-2013000955792-0,2,33736.0
7718,1105-2014000813815-077477,1105-2014000813815-0,3,45862.0
7719,1105-2014000813815-077401,1105-2014000813815-0,3,45862.0
7720,405-2014001046127-083156,405-2014001046127-0,2,30477.0
7721,10405-2014001359572-090119,10405-2014001359572-0,3,49457.0
7722,10405-2014001359572-090180,10405-2014001359572-0,3,49457.0
7723,1902-2016001442340-0155802,1902-2016001442340-0,3,50073.0
7724,1902-2016001442340-0155771,1902-2016001442340-0,3,50073.0
7725,201-2016000905283-0146084,201-2016000905283-0,4,135694.0
7726,201-2016000905283-0146025,201-2016000905283-0,4,135694.0
7727,201-2016000905283-0146143,201-2016000905283-0,4,135694.0
7728,1106-2014000182084-265501,1106-2014000182084-2,2,35784.0
7729,600-2014000901035-079581,600-2014000901035-0,3,24901.0
7730,600-2014000901035-079547,600-2014000901035-0,3,24901.0
7731,10405-2016000266802-0131116,10405-2016000266802-0,4,107998.0
7732,10405-2016000266802-0131184,10405-2016000266802-0,4,107998.0
7733,10405-2016000266802-0131150,10405-2016000266802-0,4,107998.0
7734,1105-2015000164849-194334,1105-2015000164849-1,2,38411.0
7735,1002-2014000641447-075324,1002-2014000641447-0,2,9604.0
7736,1105-2016000675463-0141070,1105-2016000675463-0,4,14742.0
7737,1105-2016000675463-0141028,1105-2016000675463-0,4,14742.0
7738,1105-2016000675463-0140986,1105-2016000675463-0,4,14742.0
7739,202-2013000784714-048022,202-2013000784714-0,3,23006.0
7740,202-2013000784714-047984,202-2013000784714-0,3,23006.0
7741,10102-2015000354490-097796,10102-2015000354490-0,3,136834.0
7742,10102-2015000354490-097779,10102-2015000354490-0,3,136834.0
7743,700-2013001305570-057316,700-2013001305570-0,2,37241.0
7744,1801-2013000467485-041376,1801-2013000467485-0,3,14160.0
7745,1801-2013000467485-041419,1801-2013000467485-0,3,14160.0
7746,1002-2013000107750-032134,1002-2013000107750-0,4,44126.0
7747,1002-2013000107750-032169,1002-2013000107750-0,4,44126.0
7748,1002-2013000107750-032204,1002-2013000107750-0,4,44126.0
7749,10104-2013000105963-331688,10104-2013000105963-3,5,83111.0
7750,10104-2013000105963-331838,10104-2013000105963-3,5,83111.0
7751,10104-2013000105963-331763,10104-2013000105963-3,5,83111.0
7752,10104-2013000105963-331913,10104-2013000105963-3,5,83111.0
7753,408-2016001488985-0157479,408-2016001488985-0,2,12372.0
7754,500-2014001318941-089223,500-2014001318941-0,3,37909.0
7755,500-2014001318941-089188,500-2014001318941-0,3,37909.0
7756,1500-2013000479091-041496,1500-2013000479091-0,2,12982.0
7757,1105-2015001143779-1116614,1105-2015001143779-1,2,12110.0
7758,405-2015000260882-096102,405-2015000260882-0,4,20422.0
7759,405-2015000260882-096145,405-2015000260882-0,4,20422.0
7760,405-2015000260882-096059,405-2015000260882-0,4,20422.0
7761,10401-2012000659907-013230,10401-2012000659907-0,3,100555.0
7762,10401-2012000659907-013271,10401-2012000659907-0,3,100555.0
7763,700-2014000479678-071274,700-2014000479678-0,2,8021.0
7764,1106-2014000961036-180956,1106-2014000961036-1,2,34588.0
7765,1101-2014000793041-077091,1101-2014000793041-0,4,86942.0
7766,1101-2014000793041-077169,1101-2014000793041-0,4,86942.0
7767,1101-2014000793041-077130,1101-2014000793041-0,4,86942.0
7768,10103-2014000901324-179853,10103-2014000901324-1,4,14607.0
7769,10103-2014000901324-179784,10103-2014000901324-1,4,14607.0
7770,10103-2014000901324-179715,10103-2014000901324-1,4,14607.0
7771,700-2013000895447-049657,700-2013000895447-0,3,84933.0
7772,700-2013000895447-049741,700-2013000895447-0,3,84933.0
7773,1101-2016000131217-0128154,1101-2016000131217-0,2,14864.0
7774,1105-2015000025937-091795,1105-2015000025937-0,5,63333.0
7775,1105-2015000025937-091785,1105-2015000025937-0,5,63333.0
7776,1105-2015000025937-091805,1105-2015000025937-0,5,63333.0
7777,1105-2015000025937-091815,1105-2015000025937-0,5,63333.0
7778,1105-2015000025937-091775,1105-2015000025937-0,5,63333.0
7779,10102-2016001065251-0148394,10102-2016001065251-0,5,112942.0
7780,10102-2016001065251-0148354,10102-2016001065251-0,5,112942.0
7781,10102-2016001065251-0148374,10102-2016001065251-0,5,112942.0
7782,10102-2016001065251-0148414,10102-2016001065251-0,5,112942.0
7783,1108-2016001137266-0149535,1108-2016001137266-0,3,22403.0
7784,1108-2016001137266-0149523,1108-2016001137266-0,3,22403.0
7785,1600-2016000900036-0145931,1600-2016000900036-0,4,23559.0
7786,1600-2016000900036-0145968,1600-2016000900036-0,4,23559.0
7787,1600-2016000900036-0146005,1600-2016000900036-0,4,23559.0
7788,408-2012000710099-013839,408-2012000710099-0,3,101135.0
7789,408-2012000710099-013882,408-2012000710099-0,3,101135.0
7790,100-2012001304643-025169,100-2012001304643-0,4,117648.0
7791,100-2012001304643-025257,100-2012001304643-0,4,117648.0
7792,100-2012001304643-025213,100-2012001304643-0,4,117648.0
7793,500-2013000080637-031262,500-2013000080637-0,2,35485.0
7794,10104-2015000875080-2111310,10104-2015000875080-2,5,35072.0
7795,10104-2015000875080-2111094,10104-2015000875080-2,5,35072.0
